 @relation Sittingmovements
@attribute MIN_GyroX numeric
@attribute MAX_GyroX numeric
@attribute Standard_deviation_GyroX numeric
@attribute Median_value_GyroX numeric
@attribute MIN_GyroY numeric
@attribute MAX_GyroY numeric
@attribute Standard_deviation_GyroY numeric
@attribute Median_value_GyroY numeric
@attribute MIN_GyroZ numeric
@attribute MAX_GyroZ numeric
@attribute Standard_deviation_GyroZ numeric
@attribute Median_value_GyroZ numeric
@attribute MIN_GyroX2 numeric
@attribute MAX_GyroX2 numeric
@attribute Standard_deviation_GyroX2 numeric
@attribute Median_value_GyroX2 numeric
@attribute MIN_GyroY2 numeric
@attribute MAX_GyroY2 numeric
@attribute Standard_deviation_GyroY2 numeric
@attribute Median_value_GyroY2 numeric
@attribute MIN_GyroZ2 numeric
@attribute MAX_GyroZ2 numeric
@attribute Standard_deviation_GyroZ2 numeric
@attribute Median_value_GyroZ2 numeric
@attribute MIN_AccelX numeric
@attribute MAX_AccelX numeric
@attribute Standard_deviation_AccelX numeric
@attribute Median_value_AccelX numeric
@attribute MIN_AccelY numeric
@attribute MAX_AccelY numeric
@attribute Standard_deviation_AccelY numeric
@attribute Median_value_AccelY numeric
@attribute MIN_AccelZ numeric
@attribute MAX_AccelZ numeric
@attribute Standard_deviation_AccelZ numeric
@attribute Median_value_AccelZ numeric
@attribute MIN_AccelX2 numeric
@attribute MAX_AccelX2 numeric
@attribute Standard_deviation_AccelX2 numeric
@attribute Median_value_AccelX2 numeric
@attribute MIN_AccelY2 numeric
@attribute MAX_AccelY2 numeric
@attribute Standard_deviation_AccelY2 numeric
@attribute Median_value_AccelY2 numeric
@attribute MIN_AccelZ2 numeric
@attribute MAX_AccelZ2 numeric
@attribute Standard_deviation_AccelZ2 numeric
@attribute Median_value_AccelZ2 numeric
@attribute class {FrontBack, FrontBack-unlocked, LeftRight, DoNothing, Spin, Roll_around, SitDown, StandUp}
@data
 -0.02, 0.04, 0.011, 0.017, 0.06, 0.1, 0.07700000000000001, 0.014866068747318505, -0.03, 0.02, -0.01, 0.015491933384829668, 1.5, 1.68, 1.593, 0.05797413216254294, 2.49, 2.54, 2.522, 0.01939071942966527, -1.12, -1.05, -1.0959999999999999, 0.02059126028197402, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.01, 0.04, 0.012, 0.016, 0.06, 0.11, 0.08199999999999999, 0.01886796226411321, -0.03, 0.01, -0.018, 0.014, 1.41, 1.68, 1.558, 0.0862322445492404, 2.49, 2.54, 2.5280000000000005, 0.014696938456699015, -1.12, -1.04, -1.096, 0.02200000000000002, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.01, 0.02, 0.003, 0.009000000000000001, 0.03, 0.11, 0.08199999999999999, 0.02181742422927143, -0.04, -0.01, -0.024, 0.00916515138991168, 1.41, 1.59, 1.5250000000000001, 0.05500000000000005, 2.49, 2.53, 2.513, 0.01552417469625989, -1.1, -1.04, -1.0859999999999999, 0.018000000000000013, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.03, 0.02, -0.009, 0.015132745950421555, 0.02, 0.1, 0.05700000000000001, 0.027946377224964243, -0.04, -0.0, -0.018, 0.010770329614269008, 1.53, 1.58, 1.552, 0.016613247725836163, 2.47, 2.56, 2.509, 0.02385372088375306, -1.13, -1.07, -1.0959999999999996, 0.017435595774162666, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.05, 0.0, -0.020999999999999998, 0.013000000000000001, 0.02, 0.09, 0.05399999999999999, 0.02690724809414742, -0.06, -0.0, -0.02, 0.017888543819998316, 1.52, 1.58, 1.5470000000000002, 0.019000000000000017, 2.47, 2.56, 2.521, 0.02547547840571392, -1.13, -1.07, -1.0990000000000002, 0.017578395831246922, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.05, 0.03, -0.011000000000000001, 0.024269322199023193, 0.02, 0.12, 0.083, 0.026095976701399775, -0.06, -0.0, -0.028999999999999998, 0.018138357147217055, 1.52, 1.61, 1.5570000000000002, 0.023685438564654042, 2.51, 2.58, 2.533, 0.019000000000000034, -1.12, -1.08, -1.097, 0.01100000000000001, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.05, 0.03, -3.4694469519536144E-19, 0.021447610589527218, 0.04, 0.12, 0.084, 0.027999999999999997, -0.05, -0.0, -0.025, 0.01857417562100671, 1.54, 1.61, 1.5720000000000003, 0.021817424229271444, 2.5, 2.58, 2.527, 0.02002498439450081, -1.13, -1.09, -1.1060000000000003, 0.014966629547095708, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.02, 0.0, 0.012649110640673518, 0.03, 0.12, 0.06000000000000001, 0.026457513110645904, -0.05, 0.01, -0.011, 0.018138357147217055, 1.54, 1.61, 1.572, 0.02039607805437116, 2.5, 2.56, 2.53, 0.016124515496597085, -1.13, -1.05, -1.097, 0.023685438564653983, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.01, -0.003999999999999999, 0.010198039027185569, 0.03, 0.15, 0.08499999999999999, 0.04006245124802026, -0.05, 0.01, -0.011000000000000001, 0.0157797338380595, 1.54, 1.6, 1.576, 0.017435595774162708, 2.49, 2.56, 2.5229999999999997, 0.020999999999999974, -1.12, -1.05, -1.0830000000000002, 0.022383029285599407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.04, 0.06, -0.006, 0.025377155080899043, 0.09, 0.15, 0.11400000000000002, 0.018, -0.05, 0.01, -0.015, 0.016278820596099707, 1.56, 1.76, 1.6029999999999998, 0.055506756345511644, 2.49, 2.55, 2.518, 0.01720465053408521, -1.12, -1.05, -1.089, 0.019723082923316038, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.04, 0.1, 0.015000000000000003, 0.04364630568559039, 0.02, 0.14, 0.097, 0.034365680554879166, -0.05, 0.01, -0.019000000000000003, 0.01920937271229855, 1.1, 1.76, 1.509, 0.18870347108625213, 2.49, 2.56, 2.5280000000000005, 0.021817424229271378, -1.1, -1.01, -1.077, 0.03195309061734094, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.1, 0.019000000000000003, 0.03672873534441391, 0.02, 0.14, 0.075, 0.03612478373637689, -0.05, -0.0, -0.022000000000000002, 0.01886796226411321, 1.1, 1.73, 1.5100000000000002, 0.19621416870348582, 2.49, 2.56, 2.524, 0.023748684174075756, -1.14, -1.01, -1.0860000000000003, 0.039799497484264805, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.03, 0.03, 0.004, 0.020591260281974003, 0.03, 0.15, 0.08199999999999999, 0.029597297173897485, -0.04, 0.01, -0.012, 0.017204650534085254, 1.4, 1.73, 1.5500000000000003, 0.12000000000000001, 2.49, 2.55, 2.518, 0.018867962264113126, -1.14, -1.03, -1.089, 0.03238826948140329, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.03, 0.04, 0.015, 0.01962141687034858, 0.06, 0.15, 0.09599999999999999, 0.02374868417407583, -0.05, 0.01, -0.015000000000000003, 0.021563858652847826, 1.4, 1.63, 1.4809999999999999, 0.06759437846448477, 2.48, 2.54, 2.5089999999999995, 0.019723082923315993, -1.11, -1.03, -1.0750000000000002, 0.020615528128088322, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.04, 0.014000000000000002, 0.016852299546352718, 0.03, 0.11, 0.07500000000000002, 0.024186773244895647, -0.05, -0.0, -0.026000000000000002, 0.020591260281974003, 1.36, 1.63, 1.491, 0.0716170370791755, 2.48, 2.55, 2.513, 0.020999999999999946, -1.1, -1.04, -1.08, 0.016124515496597113, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.02, 0.0, 0.010954451150103323, 0.03, 0.07, 0.052000000000000005, 0.014696938456699069, -0.05, 0.0, -0.025999999999999995, 0.014282856857085701, 1.36, 1.66, 1.52, 0.0814861951498534, 2.49, 2.55, 2.515, 0.016278820596099634, -1.12, -1.04, -1.0859999999999999, 0.02200000000000002, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.03, 9.999999999999998E-4, 0.013747727084867519, 0.03, 0.07, 0.044, 0.013564659966250536, -0.05, -0.01, -0.027000000000000003, 0.011, 1.47, 1.66, 1.5500000000000003, 0.04690415759823428, 2.49, 2.53, 2.5100000000000002, 0.012649110640673422, -1.13, -1.07, -1.095, 0.019621416870348563, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.03, 0.0020000000000000005, 0.014000000000000002, 0.03, 0.09, 0.061, 0.023, -0.05, 0.03, -0.018, 0.02135415650406262, 1.52, 1.62, 1.575, 0.03138470965295046, 2.48, 2.53, 2.5090000000000003, 0.017578395831246832, -1.13, -1.08, -1.1010000000000002, 0.018681541692269352, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.01, -0.004, 0.010198039027185569, 0.03, 0.1, 0.069, 0.02118962010041709, -0.03, 0.03, -0.01, 0.018973665961010275, 1.45, 1.62, 1.556, 0.05257375771237971, 2.48, 2.53, 2.5130000000000003, 0.01791647286716882, -1.13, -1.06, -1.095, 0.021095023109728966, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.01, -9.999999999999996E-4, 0.01044030650891055, 0.03, 0.1, 0.05500000000000001, 0.02012461179749811, -0.03, 0.01, -0.009, 0.013747727084867519, 1.45, 1.57, 1.5230000000000001, 0.03634556369077253, 2.46, 2.53, 2.511, 0.019723082923315996, -1.12, -1.06, -1.096, 0.02059126028197402, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.03, 0.03, 0.003, 0.014866068747318505, 0.01, 0.07, 0.044, 0.017435595774162697, -0.03, 0.01, -0.009, 0.01044030650891055, 1.45, 1.68, 1.5399999999999998, 0.06496152707564687, 2.46, 2.55, 2.5220000000000002, 0.02638181191654579, -1.12, -1.08, -1.096, 0.015620499351813323, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.04, 0.03, -0.01, 0.020493901531919198, 0.01, 0.05, 0.034, 0.013564659966250536, -0.04, 0.0, -0.02, 0.01549193338482967, 1.41, 1.68, 1.516, 0.0795235814082842, 2.48, 2.55, 2.519, 0.025475478405713882, -1.1, -1.04, -1.075, 0.018027756377319962, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.04, -0.0, -0.019, 0.013747727084867519, 0.01, 0.05, 0.031999999999999994, 0.012489995996796795, -0.04, 0.0, -0.026000000000000002, 0.015620499351813309, 1.41, 1.65, 1.529, 0.08018104514160439, 2.48, 2.52, 2.499, 0.01135781669160046, -1.12, -1.03, -1.0790000000000002, 0.030479501308256367, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.04, 0.01, -0.011, 0.013747727084867519, 0.01, 0.12, 0.063, 0.03606937759374286, -0.04, 0.01, -0.02, 0.014142135623730949, 1.45, 1.65, 1.575, 0.054817880294662974, 2.47, 2.55, 2.505, 0.020615528128088197, -1.12, -1.03, -1.0870000000000002, 0.024919871588754243, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.03, 0.04, -0.007000000000000001, 0.019519221295943134, 0.04, 0.13, 0.089, 0.030479501308256336, -0.03, 0.01, -0.007000000000000001, 0.011874342087037915, 1.54, 1.64, 1.5830000000000002, 0.026095976701399754, 2.47, 2.55, 2.512, 0.021817424229271305, -1.1, -1.07, -1.0879999999999999, 0.010770329614269016, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.18, 0.04, -0.028000000000000004, 0.05793099343184096, -0.13, 0.13, 0.041999999999999996, 0.06881860213634101, -0.03, 0.01, -0.004, 0.011135528725660045, 0.72, 1.67, 1.4549999999999998, 0.29631908477180474, 2.1, 2.53, 2.432, 0.12874781551544864, -1.1, -0.8, -1.0040000000000002, 0.11516944039110376, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.18, 0.02, -0.024, 0.057131427428342804, -0.13, 0.07, 0.024999999999999998, 0.05554277630799527, -0.04, 0.01, -0.018000000000000002, 0.01661324772583615, 0.72, 1.67, 1.42, 0.2840070421662111, 2.1, 2.56, 2.4379999999999997, 0.13355148819837237, -1.13, -0.8, -0.9989999999999999, 0.1134416149391395, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.01, 0.04, 0.01, 0.014832396974191326, 0.02, 0.08, 0.049, 0.018138357147217055, -0.04, 0.01, -0.023, 0.014177446878757825, 1.42, 1.6, 1.531, 0.047000000000000035, 2.49, 2.56, 2.534, 0.019078784028338847, -1.13, -1.04, -1.075, 0.026551836094703483, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
